name,parent_id,region_id
北京,0,1
天津,0,2
河北省,0,3
山西省,0,4
内蒙古自治区,0,5
辽宁省,0,6
吉林省,0,7
黑龙江省,0,8
上海,0,9
江苏省,0,10
浙江省,0,11
安徽省,0,12
福建省,0,13
江西省,0,14
山东省,0,15
河南省,0,16
湖北省,0,17
湖南省,0,18
广东省,0,19
广西壮族自治区,0,20
海南省,0,21
重庆,0,22
四川省,0,23
贵州省,0,24
云南省,0,25
西藏自治区,0,26
陕西省,0,27
甘肃省,0,28
青海省,0,29
宁夏回族自治区,0,30
新疆维吾尔自治区,0,31
台湾,0,32
香港特别行政区,0,33
澳门特别行政区,0,34
海外,0,35
北京市,1,36
天津市,2,37
石家庄市,3,38
唐山市,3,39
秦皇岛市,3,40
邯郸市,3,41
邢台市,3,42
保定市,3,43
张家口市,3,44
承德市,3,45
沧州市,3,46
廊坊市,3,47
衡水市,3,48
太原市,4,49
大同市,4,50
阳泉市,4,51
长治市,4,52
晋城市,4,53
朔州市,4,54
晋中市,4,55
运城市,4,56
忻州市,4,57
临汾市,4,58
吕梁市,4,59
呼和浩特市,5,60
包头市,5,61
乌海市,5,62
赤峰市,5,63
通辽市,5,64
鄂尔多斯市,5,65
呼伦贝尔市,5,66
巴彦淖尔市,5,67
乌兰察布市,5,68
兴安盟,5,69
锡林郭勒盟,5,70
阿拉善盟,5,71
沈阳市,6,72
大连市,6,73
鞍山市,6,74
抚顺市,6,75
本溪市,6,76
丹东市,6,77
锦州市,6,78
营口市,6,79
阜新市,6,80
辽阳市,6,81
盘锦市,6,82
铁岭市,6,83
朝阳市,6,84
葫芦岛市,6,85
长春市,7,86
吉林市,7,87
四平市,7,88
辽源市,7,89
通化市,7,90
白山市,7,91
松原市,7,92
白城市,7,93
延边朝鲜族自治州,7,94
哈尔滨市,8,95
齐齐哈尔市,8,96
鸡西市,8,97
鹤岗市,8,98
双鸭山市,8,99
大庆市,8,100
伊春市,8,101
佳木斯市,8,102
七台河市,8,103
牡丹江市,8,104
黑河市,8,105
绥化市,8,106
大兴安岭地区,8,107
上海市,9,108
南京市,10,109
无锡市,10,110
徐州市,10,111
常州市,10,112
苏州市,10,113
南通市,10,114
连云港市,10,115
淮安市,10,116
盐城市,10,117
扬州市,10,118
镇江市,10,119
泰州市,10,120
宿迁市,10,121
杭州市,11,122
宁波市,11,123
温州市,11,124
嘉兴市,11,125
湖州市,11,126
绍兴市,11,127
金华市,11,128
衢州市,11,129
舟山市,11,130
台州市,11,131
丽水市,11,132
合肥市,12,133
芜湖市,12,134
蚌埠市,12,135
淮南市,12,136
马鞍山市,12,137
淮北市,12,138
铜陵市,12,139
安庆市,12,140
黄山市,12,141
滁州市,12,142
阜阳市,12,143
宿州市,12,144
六安市,12,145
亳州市,12,146
池州市,12,147
宣城市,12,148
福州市,13,149
厦门市,13,150
莆田市,13,151
三明市,13,152
泉州市,13,153
漳州市,13,154
南平市,13,155
龙岩市,13,156
宁德市,13,157
南昌市,14,158
景德镇市,14,159
萍乡市,14,160
九江市,14,161
新余市,14,162
鹰潭市,14,163
赣州市,14,164
吉安市,14,165
宜春市,14,166
抚州市,14,167
上饶市,14,168
济南市,15,169
青岛市,15,170
淄博市,15,171
枣庄市,15,172
东营市,15,173
烟台市,15,174
潍坊市,15,175
济宁市,15,176
泰安市,15,177
威海市,15,178
日照市,15,179
莱芜市,15,180
临沂市,15,181
德州市,15,182
聊城市,15,183
滨州市,15,184
菏泽市,15,185
郑州市,16,186
开封市,16,187
洛阳市,16,188
平顶山市,16,189
安阳市,16,190
鹤壁市,16,191
新乡市,16,192
焦作市,16,193
濮阳市,16,194
许昌市,16,195
漯河市,16,196
三门峡市,16,197
南阳市,16,198
商丘市,16,199
信阳市,16,200
周口市,16,201
驻马店市,16,202
武汉市,17,203
黄石市,17,204
十堰市,17,205
宜昌市,17,206
襄阳市,17,207
